region_id,total_population
LK_1227635,1608
LK_1227640,1721
LK_1227645,561
LK_1227650,796
LK_1227655,1457
LK_1227660,1155
LK_1227665,1210
LK_1227670,1162
LK_1227675,919
LK_1227680,544
LK_1227685,918
LK_1227690,1361
LK_1227695,924
LK_1227700,1256
LK_1227705,1283
LK_1227710,1428
LK_1227715,706
LK_1227720,426
LK_1227725,1332
LK_1227730,965
LK_1227735,986
LK_1227740,1112
LK_1227745,713
LK_1227750,1004
LK_1227755,1359
LK_1230,154005
LK_1230005,1466
LK_1230010,1394
LK_1230015,1396
LK_1230020,776
LK_1230025,793
LK_1230030,1079
LK_1230035,533
LK_1230040,755
LK_1230045,964
LK_1230050,1429
LK_1230055,1258
LK_1230060,1186
LK_1230065,695
LK_1230070,1313
LK_1230075,1451
LK_1230080,1346
LK_1230085,797
LK_1230090,1230
LK_1230095,630
LK_1230100,1913
LK_1230105,1119
LK_1230110,1351
LK_1230115,1098
LK_1230120,846
LK_1230125,1015
LK_1230130,2736
LK_1230135,1780
LK_1230140,1548
LK_1230145,1072
LK_1230150,670
LK_1230155,1187
LK_1230160,742
LK_1230165,781
LK_1230170,542
LK_1230175,730
LK_1230180,753
LK_1230185,994
LK_1230190,1171
LK_1230195,1269
LK_1230200,566
LK_1230205,1155
LK_1230210,647
LK_1230215,525
LK_1230220,884
LK_1230225,1458
LK_1230230,1374
LK_1230235,1068
LK_1230240,954
LK_1230245,754
LK_1230250,956
LK_1230255,1241
LK_1230260,1533
LK_1230265,1177
LK_1230270,1193
LK_1230275,872
LK_1230280,768
LK_1230285,1715
LK_1230290,1088
LK_1230295,651
LK_1230300,691
LK_1230305,837
LK_1230310,625
LK_1230315,866
LK_1230320,1685
LK_1230325,762
LK_1230330,1757
LK_1230335,1233
LK_1230340,1248
LK_1230345,624
LK_1230350,843
LK_1230355,927
LK_1230360,1610
LK_1230365,1301
LK_1230370,1037
LK_1230375,1197
LK_1230380,575
LK_1230385,1493
LK_1230390,1644
LK_1230395,1063
LK_1230400,2053
LK_1230405,539
LK_1230410,1665
LK_1230415,625
LK_1230420,779
LK_1230425,569
LK_1230430,746
LK_1230435,1063
LK_1230440,1050
LK_1230445,1280
LK_1230450,1567
LK_1230455,1425
LK_1230460,915
LK_1230465,1121
LK_1230470,776
LK_1230475,1147
LK_1230480,993
LK_1230485,1163
LK_1230490,1309
LK_1230495,1584
LK_1230500,988
LK_1230505,3088
LK_1230510,1772
LK_1230515,843
LK_1230520,1613
LK_1230525,1861
LK_1230530,3358
LK_1230535,939
LK_1230540,689
LK_1230545,1006
LK_1230550,1051
LK_1230555,802
LK_1230560,1118
LK_1230565,984
LK_1230570,849
LK_1230575,973
LK_1230580,1375
LK_1230585,884
LK_1230590,1622
LK_1230595,1016
LK_1230600,1033
LK_1230605,1587
LK_1230610,1618
LK_1230615,1152
LK_1230620,2421
LK_1230625,1028
LK_1230630,1232
LK_1230635,827
LK_1230640,919
LK_1230645,989
LK_1230650,1362
LK_1230655,1467
LK_1230660,1135
LK_1230665,1630
LK_1233,207782
LK_1233005,1735
LK_1233010,1430
LK_1233015,1841
LK_1233020,1513
LK_1233025,1465
LK_1233030,1621
LK_1233035,686
LK_1233040,1165
LK_1233045,1666
LK_1233050,854
LK_1233055,1565
LK_1233060,1356
LK_1233065,817
LK_1233070,1133
LK_1233075,1459
LK_1233080,1011
LK_1233085,399
LK_1233090,1948
LK_1233095,1787
LK_1233100,937
LK_1233105,844
LK_1233110,555
LK_1233115,487
LK_1233120,1072
LK_1233125,1231
LK_1233130,982
LK_1233135,1799
LK_1233140,3078
LK_1233145,1180
LK_1233150,1208
LK_1233155,2214
LK_1233160,1462
LK_1233165,1431
LK_1233170,1341
LK_1233175,1526
LK_1233180,1986
LK_1233185,1794
LK_1233190,1319
LK_1233195,2779
LK_1233200,2746
LK_1233205,2002
LK_1233210,4081
LK_1233215,1836
LK_1233220,1706
LK_1233225,2563
LK_1233230,2606
LK_1233235,2181
LK_1233240,2251
LK_1233245,5130
LK_1233250,5258
LK_1233255,3425
LK_1233260,3794
LK_1233265,7136
LK_1233270,2558
LK_1233275,2232
LK_1233280,2290
LK_1233285,4970
LK_1233290,3820
LK_1233295,3048
LK_1233300,4297
LK_1233305,2130
LK_1233310,1772
LK_1233315,2809
LK_1233320,1954
LK_1233325,3535
LK_1233330,3762
LK_1233335,2754
LK_1233340,2776
LK_1233345,2009
LK_1233350,2221
LK_1233355,4351
LK_1233360,2994
LK_1233365,2160
LK_1233370,1869
LK_1233375,2162
LK_1233380,3559
LK_1233385,2112
LK_1233390,2162
LK_1233395,2224
LK_1233400,2617
LK_1233405,1498
LK_1233410,2517
LK_1233415,3864
LK_1233420,1672
LK_1233425,3127
LK_1233430,2504
LK_1233435,2847
LK_1233440,2925
LK_1233445,2363
LK_1233450,2775
LK_1233455,1745
LK_1233460,3407
LK_1236,137339
LK_1236005,6646
LK_1236010,2987
LK_1236015,5761
LK_1236020,4664
LK_1236025,3302
LK_1236030,3737
LK_1236035,1624
LK_1236040,3618
LK_1236045,2629
LK_1236050,5774
LK_1236055,3507
LK_1236060,3916
LK_1236065,3415
LK_1236070,3513
LK_1236075,3643
LK_1236080,3926
LK_1236085,4033
LK_1236090,3182
LK_1236095,2968
LK_1236100,1938
LK_1236105,3761
LK_1236110,3862
LK_1236115,5062
LK_1236120,5140
LK_1236125,3688
LK_1236130,4030
LK_1236135,2046
LK_1236140,3908
LK_1236145,4561
LK_1236150,3059
LK_1236155,2704
LK_1236160,3230
LK_1236165,4151
LK_1236170,2070
LK_1236175,4094
LK_1236180,4356
LK_1236185,2834
LK_1239,186585
LK_1239005,2758
LK_1239010,3407
LK_1239015,5003
LK_1239020,5733
LK_1239025,2787
LK_1239030,2679
LK_1239035,2627
LK_1239040,2516
LK_1239045,1755
LK_1239050,2829
LK_1239055,2309
LK_1239060,3965
LK_1239065,2740
LK_1239070,5425
LK_1239075,5516
LK_1239080,4856
LK_1239085,3519
LK_1239090,6682
LK_1239095,4708
LK_1239100,2375
LK_1239105,5591
LK_1239110,3109
LK_1239115,5593
LK_1239120,4081
LK_1239125,6319
LK_1239130,2180
LK_1239135,4649
LK_1239140,6119
LK_1239145,4554
LK_1239150,2705
LK_1239155,5025
LK_1239160,5277
LK_1239165,2879
LK_1239170,2342
LK_1239175,3330
LK_1239180,3270
LK_1239185,2048
LK_1239190,5097
LK_1239195,2550
LK_1239200,5985
LK_1239205,3263
LK_1239210,3920
LK_1239215,2694
LK_1239220,3312
LK_1239225,3016
LK_1239230,1860
LK_1239235,2076
LK_1239240,5361
LK_1239245,4191
LK_13,1221948
LK_1303,182285
LK_1303005,1574
LK_1303010,2013
LK_1303015,1312
LK_1303020,2138
LK_1303025,2614
LK_1303030,3902
LK_1303035,2397
LK_1303040,2926
LK_1303045,4301
LK_1303050,6270
LK_1303055,3218
LK_1303060,3024
LK_1303065,4273
LK_1303070,2497
LK_1303075,4809
LK_1303080,2494
LK_1303085,2012
LK_1303090,1998
LK_1303095,2954
LK_1303100,3574
LK_1303105,1736
LK_1303110,1647
LK_1303115,4094
LK_1303120,2496
LK_1303125,1907
LK_1303130,1357
LK_1303135,2947
LK_1303140,2533
LK_1303145,3488
LK_1303150,1731
LK_1303155,1795
LK_1303160,4772
LK_1303165,3720
LK_1303170,3731
LK_1303175,1638
LK_1303180,2263
LK_1303185,1059
LK_1303190,939
LK_1303195,547
LK_1303200,811
LK_1303205,602
LK_1303210,1771
LK_1303215,2596
LK_1303220,3495
LK_1303225,3071
LK_1303230,2753
LK_1303235,2999
LK_1303240,1395
LK_1303245,1777
LK_1303250,1393
LK_1303255,2267
LK_1303260,3230
LK_1303265,3884
LK_1303270,1978
LK_1303275,3014
LK_1303280,1506
LK_1303285,2938
LK_1303290,2554
LK_1303295,3409
LK_1303300,2212
LK_1303305,2479
LK_1303310,3362
LK_1303315,2843
LK_1303320,1392
LK_1303325,2544
LK_1303330,3967
LK_1303335,1080
LK_1303340,2122
LK_1303345,1420
LK_1303350,2040
LK_1303355,2464
LK_1303360,2217
LK_1306,109236
LK_1306005,2161
LK_1306010,1805
LK_1306015,2617
LK_1306020,3916
LK_1306025,2018
LK_1306030,2446
LK_1306035,1669
LK_1306040,940
LK_1306045,1060
LK_1306050,2879
LK_1306055,1779
LK_1306060,1557
LK_1306065,2084
LK_1306070,1716
LK_1306075,2813
LK_1306080,3235
LK_1306085,3478
LK_1306090,2168
LK_1306095,3648
LK_1306100,1322
LK_1306105,1299
LK_1306110,1470
LK_1306115,1654
LK_1306120,2051
LK_1306125,2606
LK_1306130,1934
LK_1306135,3158
LK_1306140,1152
LK_1306145,1232
LK_1306150,773
LK_1306155,1881
LK_1306160,837
LK_1306165,1122
LK_1306170,1350
LK_1306175,1779
LK_1306180,1789
LK_1306185,1133
LK_1306190,1609
LK_1306195,894
LK_1306200,1093
LK_1306205,1194
LK_1306210,1994
LK_1306215,2217
LK_1306220,2479
LK_1306225,2992
LK_1306230,1701
LK_1306235,1895
LK_1306240,1906
LK_1306245,1760
LK_1306250,2156
LK_1306255,834
LK_1306260,1806
LK_1306265,1913
LK_1306270,1165
LK_1306275,625
LK_1306280,1000
LK_1306285,2325
LK_1306290,2198
LK_1306295,949
LK_1309,113364
LK_1309005,2108
LK_1309010,1847
LK_1309015,1497
LK_1309020,1406
LK_1309025,2885
LK_1309030,2535
LK_1309035,3981
LK_1309040,2931
LK_1309045,1702
LK_1309050,3479
LK_1309055,2578
LK_1309060,2650
LK_1309065,1889
LK_1309070,1739
LK_1309075,3009
LK_1309080,1779
LK_1309085,1491
LK_1309090,2861
LK_1309095,1667
LK_1309100,2331
LK_1309105,1836
LK_1309110,2137
LK_1309115,527
LK_1309120,1734
LK_1309125,1557
LK_1309130,1670
LK_1309135,1884
LK_1309140,1575
LK_1309145,976
LK_1309150,1692
LK_1309155,1140
LK_1309160,1978
LK_1309165,2105
LK_1309170,2144
LK_1309175,1478
LK_1309180,2157
LK_1309185,722
LK_1309190,1828
LK_1309195,1213
LK_1309200,1571
LK_1309205,958
LK_1309210,1760
LK_1309215,1472
LK_1309220,2859
LK_1309225,1359
LK_1309230,2582
LK_1309235,836
LK_1309240,987
LK_1309245,1750
LK_1309250,2188
LK_1309255,1153
LK_1309260,2149
LK_1309265,1129
LK_1309270,1590
LK_1309275,2903
LK_1309280,1334
LK_1309285,1290
LK_1309290,1233
LK_1309295,1910
LK_1309300,2012
LK_1309305,1621
LK_1310,53896
LK_1310005,1364
LK_1310010,2176
LK_1310015,1679
LK_1310020,1106
LK_1310025,886
LK_1310030,1485
LK_1310035,838
LK_1310040,1122
LK_1310045,1243
LK_1310050,461
LK_1310055,1313
LK_1310060,1431
LK_1310065,2336
LK_1310070,3321
LK_1310075,1205
LK_1310080,1833
LK_1310085,1395
LK_1310090,2658
LK_1310095,3433
LK_1310100,1308
LK_1310105,2106
LK_1310110,2044
LK_1310115,1213
LK_1310120,1805
LK_1310125,3094
LK_1310130,3147
LK_1310135,1883
LK_1310140,806
LK_1310145,1737
LK_1310150,1900
LK_1310155,1568
LK_1312,64600
LK_1312005,1293
LK_1312010,1492
LK_1312015,985
LK_1312020,660
LK_1312025,691
LK_1312030,648
LK_1312035,2842
LK_1312040,1061
LK_1312045,755
LK_1312050,596
LK_1312055,1111
LK_1312060,2141
LK_1312065,1622
LK_1312070,1111
LK_1312075,881
LK_1312080,1317
LK_1312085,1591
LK_1312090,1837
LK_1312095,1759
LK_1312100,2161
LK_1312105,1108
LK_1312110,2147
LK_1312115,893
LK_1312120,1339
LK_1312125,1596
LK_1312130,1123
LK_1312135,1051
LK_1312140,1202
LK_1312145,1427
LK_1312150,1281
LK_1312155,584
LK_1312160,834
LK_1312165,1488
LK_1312170,849
LK_1312175,840
LK_1312180,757
LK_1312185,850
LK_1312190,1516
LK_1312195,789
LK_1312200,1299
LK_1312205,1057
LK_1312210,953
LK_1312215,823
LK_1312220,691
LK_1312225,916
LK_1312230,1131
LK_1312235,1163
LK_1312240,1306
LK_1312245,1513
LK_1312250,1515
LK_1312255,1028
LK_1312260,877
LK_1312265,1288
LK_1312270,812
LK_1315,34381
LK_1315005,1609
LK_1315010,618
LK_1315015,890
LK_1315020,2117
LK_1315025,952
LK_1315030,1639
LK_1315035,1798
LK_1315040,1624
LK_1315045,630
LK_1315050,1153
LK_1315055,1021
LK_1315060,1066
LK_1315065,591
LK_1315070,733
LK_1315075,863
LK_1315080,452
LK_1315085,1093
LK_1315090,727
LK_1315095,1151
LK_1315100,775
LK_1315105,1391
LK_1315110,741
LK_1315115,1220
LK_1315120,1036
LK_1315125,715
LK_1315130,684
LK_1315135,1246
LK_1315140,1099
LK_1315145,1505
LK_1315150,1186
LK_1315155,710
LK_1315160,583
LK_1315165,763
LK_1318,52176
LK_1318005,1825
LK_1318010,2346
LK_1318015,1233
LK_1318020,2811
LK_1318025,1000
LK_1318030,2296
LK_1318035,837
LK_1318040,928
LK_1318045,925
LK_1318050,1503
LK_1318055,1091
LK_1318060,1164
LK_1318065,1619
LK_1318070,1938
LK_1318075,1038
LK_1318080,948
LK_1318085,746
LK_1318090,1196
LK_1318095,1106
LK_1318100,742
LK_1318105,1072
LK_1318110,1308
LK_1318115,512
LK_1318120,1569
LK_1318125,1353
LK_1318130,1698
LK_1318135,1841
LK_1318140,972
LK_1318145,966
LK_1318150,1133
LK_1318155,1037
LK_1318160,1087
LK_1318165,1189
LK_1318170,2169
LK_1318175,573
LK_1318180,1271
LK_1318185,647
LK_1318190,1281
LK_1318195,803
LK_1318200,297
LK_1318205,715
LK_1318210,426
LK_1318215,467
LK_1318220,498
LK_1321,159697
LK_1321005,924
LK_1321010,2200
LK_1321015,1386
LK_1321020,992
LK_1321025,1710
LK_1321030,1084
LK_1321035,1841
LK_1321040,3118
LK_1321045,1013
LK_1321050,2568
LK_1321055,2005
LK_1321060,1191
LK_1321065,1525
LK_1321070,914
LK_1321075,2685
LK_1321080,1485
LK_1321085,1714
LK_1321090,2123
LK_1321095,2258
LK_1321100,2356
LK_1321105,1554
LK_1321110,1296
LK_1321115,1474
LK_1321120,1232
LK_1321125,2022
LK_1321130,2380
LK_1321135,1597
LK_1321140,677
LK_1321145,1638
LK_1321150,1217
LK_1321155,902
LK_1321160,774
LK_1321165,991
LK_1321170,1185
LK_1321175,1300
LK_1321180,1990
LK_1321185,2636
LK_1321190,2376
LK_1321195,2739
LK_1321200,1525
LK_1321205,2574
LK_1321210,910
LK_1321215,2843
LK_1321220,1444
LK_1321225,3828
LK_1321230,1532
LK_1321235,1558
LK_1321240,2580
LK_1321245,2138
LK_1321250,1957
LK_1321255,2226
LK_1321260,1441
LK_1321265,2617
LK_1321270,1477
LK_1321275,1628
LK_1321280,1721
LK_1321285,2495
LK_1321290,2049
LK_1321295,906
LK_1321300,978
LK_1321305,3314
LK_1321310,976
LK_1321315,2261
LK_1321320,1657
LK_1321325,2131
LK_1321330,1522
LK_1321335,1632
LK_1321340,2051
LK_1321345,2436
LK_1321350,3295
LK_1321355,2116
LK_1321360,2390
LK_1321365,514
LK_1321370,1018
LK_1321375,3741
LK_1321380,1813
LK_1321385,1361
LK_1321390,1993
LK_1321395,3441
LK_1321400,1894
LK_1321405,3179
LK_1321410,2438
LK_1321415,1414
LK_1321420,1209
LK_1321425,1543
LK_1321430,966
LK_1321435,1893
LK_1324,164969
LK_1324005,1884
LK_1324010,1334
LK_1324015,1437
LK_1324020,2083
LK_1324025,2847
LK_1324030,1217
LK_1324035,2206
LK_1324040,2029
LK_1324045,1125
LK_1324050,1879
LK_1324055,2504
LK_1324060,2017
LK_1324065,991
LK_1324070,1717
LK_1324075,1940
LK_1324080,1116
LK_1324085,1186
LK_1324090,1354
LK_1324095,2424
LK_1324100,1679
LK_1324105,1647
LK_1324110,1023
LK_1324115,2030
LK_1324120,1827
LK_1324125,2603
LK_1324130,3045
LK_1324135,2641
LK_1324140,1188
LK_1324145,1411
LK_1324150,681
LK_1324155,1045
LK_1324160,2015
LK_1324165,1421
LK_1324170,1439
LK_1324175,1965
LK_1324180,1364
LK_1324185,1176
LK_1324190,3267
LK_1324195,1413
LK_1324200,3602
LK_1324205,3259
LK_1324210,1234
LK_1324215,3937
LK_1324220,3383
LK_1324225,1329
LK_1324230,7297
LK_1324235,2753
LK_1324240,1939
LK_1324245,5833
LK_1324250,4235
LK_1324255,1495
LK_1324260,1031
LK_1324265,2129
LK_1324270,1433
LK_1324275,1461
LK_1324280,1885
LK_1324285,5910
LK_1324290,2488
LK_1324295,2916
LK_1324300,1319
LK_1324305,1235
LK_1324310,1201
LK_1324315,1279
LK_1324320,1951
LK_1324325,2598
LK_1324330,775
LK_1324335,1224
LK_1324340,2442
LK_1324345,1213
LK_1324350,1494
LK_1324355,473
LK_1324360,692
LK_1324365,3080
LK_1324370,2264
LK_1324375,2176
LK_1324380,2758
LK_1324385,1362
LK_1324390,1837
LK_1324395,1374
LK_1324400,2144
LK_1324405,1401
LK_1324410,958
LK_1327,63960
LK_1327005,739
LK_1327010,628
LK_1327015,903
LK_1327020,801
LK_1327025,1128
LK_1327030,1170
LK_1327035,1490
LK_1327040,1217
LK_1327045,483
LK_1327050,2162
LK_1327055,1255
LK_1327060,702
LK_1327065,1468
LK_1327070,1483
LK_1327075,799
LK_1327080,676
LK_1327085,1333
LK_1327090,1492
LK_1327095,2354
LK_1327100,1735
LK_1327105,1027
LK_1327110,1447
LK_1327115,2432
LK_1327120,1765
LK_1327125,1179
LK_1327130,1302
LK_1327135,894
LK_1327140,874
LK_1327145,1244
LK_1327150,1906
LK_1327155,1182
LK_1327160,1582
LK_1327165,2520
LK_1327170,2855
LK_1327175,3211
LK_1327180,892
LK_1327185,2095
LK_1327190,2028
LK_1327195,1476
LK_1327200,1673
LK_1327205,1126
LK_1327210,1992
LK_1327215,1044
LK_1327220,1551
LK_1327225,645
LK_1330,81286
LK_1330005,864
LK_1330010,1514
LK_1330015,666
LK_1330020,1826
LK_1330025,2044
LK_1330030,1289
LK_1330035,1767
LK_1330040,2278
LK_1330045,2217
LK_1330050,485
LK_1330055,2180
LK_1330060,2144
LK_1330065,2281
LK_1330070,2022
LK_1330075,1515
LK_1330080,1005
LK_1330085,1167
LK_1330090,2787
LK_1330095,2502
LK_1330100,1608
LK_1330105,1704
LK_1330110,1886
LK_1330115,1643
LK_1330120,1786
LK_1330125,1505
LK_1330130,1525
LK_1330135,2504
LK_1330140,2214
LK_1330145,1616
LK_1330150,1323
LK_1330155,823
LK_1330160,945
LK_1330165,1008
LK_1330170,1678
LK_1330175,918
LK_1330180,2791
LK_1330185,2018
LK_1330190,1052
LK_1330195,633
LK_1330200,823
LK_1330205,934
LK_1330210,1145
LK_1330215,1269
LK_1330220,828
LK_1330225,840
LK_1330230,899
LK_1330235,1046
LK_1330240,2080
LK_1330245,550
LK_1330250,600
LK_1330255,939
LK_1330260,1052
LK_1330265,1278
LK_1330270,648
LK_1330275,1152
LK_1330280,695
LK_1330285,775
LK_1333,36669
LK_1333005,1364
LK_1333010,1712
LK_1333015,935
LK_1333020,528
LK_1333025,1017
LK_1333030,1617
LK_1333035,868
LK_1333040,1167
LK_1333045,1558
LK_1333050,1924
LK_1333055,1609
LK_1333060,773
LK_1333065,937
LK_1333070,1422
LK_1333075,1378
LK_1333080,1561
LK_1333085,1493
LK_1333090,1182
LK_1333095,349
LK_1333100,558
LK_1333105,952
LK_1333110,1619
LK_1333115,790
LK_1333120,687
LK_1333125,1007
LK_1333130,737
LK_1333135,1075
LK_1333140,672
LK_1333145,699
LK_1333150,917
LK_1333155,873
LK_1333160,751
LK_1333165,1155
LK_1333170,783
LK_1336,50801
LK_1336005,561
LK_1336010,832
LK_1336015,837
LK_1336020,778
LK_1336025,1036
LK_1336030,1642
LK_1336035,1409
LK_1336040,1971
LK_1336045,2009
LK_1336050,563
LK_1336055,1004
LK_1336060,1349
LK_1336065,1240
LK_1336070,782
LK_1336075,2315
LK_1336080,1745
LK_1336085,1414
LK_1336090,1072
LK_1336095,432
LK_1336100,1340
LK_1336105,934
LK_1336110,1496
LK_1336115,1883
LK_1336120,2083
LK_1336125,1257
LK_1336130,1371
LK_1336135,641
LK_1336140,1184
LK_1336145,927
LK_1336150,1092
LK_1336155,1826
LK_1336160,777
LK_1336165,1022
LK_1336170,706
LK_1336175,563
LK_1336180,1249
LK_1336185,637
LK_1336190,1124
LK_1336195,908
LK_1336200,103
LK_1336205,1236
LK_1336210,395
LK_1336215,3056
LK_1339,54628
LK_1339005,867
LK_1339010,1102
LK_1339015,517
LK_1339020,406
LK_1339025,920
LK_1339030,1123
LK_1339035,1265
LK_1339040,1615
LK_1339045,1136
LK_1339050,802
LK_1339055,1354
LK_1339060,1039
LK_1339065,977
LK_1339070,607
LK_1339075,789
LK_1339080,724
LK_1339085,856
LK_1339090,964
LK_1339095,922
LK_1339100,1150
LK_1339105,875
LK_1339110,1039
LK_1339115,634
LK_1339120,648
LK_1339125,752
LK_1339130,1294
LK_1339135,856
LK_1339140,603
LK_1339145,929
LK_1339150,1183
LK_1339155,821
LK_1339160,927
LK_1339165,1280
LK_1339170,1174
LK_1339175,757
LK_1339180,738
LK_1339185,954
LK_1339190,1265
LK_1339195,771
LK_1339200,645
LK_1339205,765
LK_1339210,631
LK_1339215,951
LK_1339220,462
LK_1339225,926
LK_1339230,938
LK_1339235,957
LK_1339240,833
LK_1339245,671
LK_1339250,736
LK_1339255,1273
LK_1339260,1624
LK_1339265,779
LK_1339270,1174
LK_1339275,468
LK_1339280,1154
LK_1339285,909
LK_1339290,741
LK_1339295,538
LK_1339300,818
LK_2,2571557
LK_21,1375382
LK_2103,37642
LK_2103005,677
LK_2103010,485
LK_2103015,604
LK_2103020,389
LK_2103025,522
LK_2103030,581
LK_2103035,327
LK_2103040,496
LK_2103045,766
LK_2103050,342
LK_2103055,422
LK_2103060,617
LK_2103065,831
LK_2103070,368
LK_2103075,756
LK_2103080,455
LK_2103085,729
LK_2103090,777
LK_2103095,649
LK_2103100,1043
LK_2103105,334
LK_2103110,1162
LK_2103115,745
LK_2103120,597
LK_2103125,448
LK_2103130,607
LK_2103135,896
LK_2103140,556
LK_2103145,318
LK_2103150,467
LK_2103155,351
LK_2103160,513
LK_2103165,652
LK_2103170,623
LK_2103175,526
LK_2103180,540
LK_2103185,442
LK_2103190,685
LK_2103195,479
LK_2103200,766
LK_2103205,627
LK_2103210,713
LK_2103215,392
LK_2103220,487
LK_2103225,389
LK_2103230,453
LK_2103235,441
LK_2103240,330
LK_2103245,352
LK_2103250,619
LK_2103255,654
LK_2103260,421
LK_2103265,893
LK_2103270,661
LK_2103275,740
LK_2103280,798
LK_2103285,829
LK_2103290,699
LK_2103295,800
LK_2103300,287
LK_2103305,534
LK_2103310,147
LK_2103315,411
LK_2103320,676
LK_2103325,393
LK_2103330,155
LK_2103335,198
LK_2106,57914
LK_2106005,926
LK_2106010,589
LK_2106015,887
LK_2106020,1215
LK_2106025,1102
LK_2106030,685
LK_2106035,747
LK_2106040,1043
LK_2106045,1085
LK_2106050,691
LK_2106055,627
LK_2106060,598
LK_2106065,686
LK_2106070,825
LK_2106075,1960
LK_2106080,456
LK_2106085,1792
LK_2106090,1688
LK_2106095,832
LK_2106100,493
LK_2106105,645
LK_2106110,385
LK_2106115,873
LK_2106120,447
LK_2106125,976
LK_2106130,832
LK_2106135,1273
LK_2106140,1031
LK_2106145,655
LK_2106150,916
LK_2106155,853
LK_2106160,1036
LK_2106165,1059
LK_2106170,999
LK_2106175,944
LK_2106180,584
LK_2106185,550
LK_2106190,601
LK_2106195,837
LK_2106200,454
LK_2106205,846
LK_2106210,748
LK_2106215,936
LK_2106220,665
LK_2106225,978
LK_2106230,1026
LK_2106235,510
LK_2106240,920
LK_2106245,761
LK_2106250,598
LK_2106255,616
LK_2106260,719
LK_2106265,746
LK_2106270,978
LK_2106275,431
LK_2106280,979
LK_2106285,686
LK_2106290,632
LK_2106295,510
LK_2106300,675
LK_2106305,1134
LK_2106310,1028
LK_2106315,1218
LK_2106320,1284
LK_2106325,1980
LK_2106330,873
LK_2106335,560
LK_2109,63397
LK_2109005,1694
LK_2109010,1566
LK_2109015,1703
LK_2109020,1150
LK_2109025,3835
LK_2109030,1007
