region_id,total_housing_units,1_room,2_rooms,3_rooms,4_rooms,5_rooms,6_rooms,7_rooms,8_rooms,9_rooms,10_and_above
LK_5239020,142,4,11,21,42,45,12,5,0,1,1
LK_5239025,128,16,7,27,21,26,18,9,3,0,1
LK_5242055,176,3,16,38,64,23,18,12,1,1,0
LK_5242050,308,8,34,49,65,78,56,14,4,0,0
LK_5242090,294,9,17,62,55,58,54,27,11,0,1
LK_5242015,362,18,30,74,89,100,34,10,7,0,0
LK_5242095,301,14,12,58,84,82,43,7,0,1,0
LK_5242115,161,6,12,24,32,39,29,14,4,1,0
LK_5242035,213,7,7,18,50,78,38,10,2,1,2
LK_5242110,238,11,13,38,79,36,42,15,1,2,1
LK_5242030,660,36,35,104,217,155,83,23,6,1,0
LK_5242150,249,41,29,60,66,41,10,1,1,0,0
LK_5242070,464,9,8,80,96,108,105,40,10,5,3
LK_5242155,516,23,54,118,117,103,65,30,4,2,0
LK_5242075,305,6,9,68,79,72,49,15,6,1,0
LK_5242005,230,10,22,46,35,58,36,19,4,0,0
LK_5242085,236,3,12,39,51,79,41,8,0,1,2
LK_5242130,341,19,44,84,95,60,27,8,2,0,2
LK_5242080,261,20,25,53,52,69,32,9,1,0,0
LK_5242165,164,13,7,43,66,28,6,1,0,0,0
LK_5242040,362,16,29,57,95,82,62,15,4,2,0
LK_5242160,342,13,8,78,105,97,36,5,0,0,0
LK_5242045,313,14,32,48,49,59,66,32,7,3,3
LK_5242120,84,8,7,20,17,17,9,6,0,0,0
LK_5242105,279,17,48,60,62,55,32,2,2,1,0
LK_5242125,353,35,63,68,63,50,40,28,4,1,1
LK_5242100,249,13,25,57,75,44,22,12,1,0,0
LK_5242060,204,6,17,42,44,41,32,18,4,0,0
LK_5242140,268,4,18,54,99,63,26,4,0,0,0
LK_5242065,379,14,26,76,111,77,49,18,5,3,0
LK_5242145,413,25,51,105,86,99,36,9,1,1,0
LK_5242025,133,13,11,29,41,31,6,2,0,0,0
LK_5242010,528,18,43,127,144,114,56,23,3,0,0
LK_5242135,139,4,12,49,31,34,8,1,0,0,0
LK_5242020,511,29,26,119,125,126,58,25,3,0,0
LK_5245060,376,60,5,49,92,102,39,19,8,1,1
LK_5245045,327,21,21,65,81,111,21,3,4,0,0
LK_5245065,466,64,19,78,108,141,40,12,2,2,0
LK_5245040,324,27,23,92,94,60,18,9,1,0,0
LK_5245080,852,269,115,247,162,44,12,2,0,1,0
LK_5245085,102,24,3,54,21,0,0,0,0,0,0
LK_5245010,194,19,29,36,63,37,7,2,1,0,0
LK_5245075,377,59,71,71,89,57,24,5,1,0,0
LK_5245015,395,83,54,63,91,67,29,4,3,1,0
LK_5245070,295,32,34,64,63,68,25,5,1,2,1
LK_5245030,185,58,2,56,69,0,0,0,0,0,0
LK_5245110,74,58,12,3,1,0,0,0,0,0,0
LK_5245035,319,45,39,115,81,23,10,5,1,0,0
LK_5245055,358,25,24,60,101,87,44,12,3,0,2
LK_5245050,391,54,74,105,95,40,15,8,0,0,0
LK_5245090,23,12,10,1,0,0,0,0,0,0,0
LK_5245095,560,94,47,205,122,59,26,7,0,0,0
LK_5245005,85,2,11,13,14,30,13,1,1,0,0
LK_5245025,306,16,36,69,91,51,26,14,1,1,1
LK_5245100,231,25,10,21,70,93,8,3,1,0,0
LK_5245020,469,24,19,71,155,131,48,16,3,1,1
LK_5245105,115,11,7,10,59,22,4,0,0,0,2
LK_5248050,301,29,28,42,113,64,20,3,2,0,0
LK_5248055,235,7,19,18,43,47,63,23,11,3,1
LK_5248075,229,21,17,39,73,37,21,13,3,4,1
LK_5248070,136,20,13,12,25,34,19,6,5,1,1
LK_5248110,189,32,30,99,27,1,0,0,0,0,0
LK_5248115,190,13,30,61,85,1,0,0,0,0,0
LK_5248030,343,72,72,34,76,40,43,3,2,0,1
LK_5248015,544,109,78,92,101,65,82,13,2,0,2
LK_5248035,642,71,60,69,141,193,88,16,3,1,0
LK_5248010,324,19,14,28,161,53,36,6,3,1,3
LK_5248095,326,48,31,35,131,27,37,11,3,1,2
LK_5248090,754,61,92,87,213,123,143,28,5,2,0
LK_5248130,238,30,19,101,75,9,2,2,0,0,0
LK_5248135,285,13,14,28,66,79,72,9,2,0,2
LK_5248040,615,65,58,102,230,88,50,14,1,2,5
LK_5248025,148,20,15,26,45,21,17,2,2,0,0
LK_5248045,190,6,9,23,42,79,21,8,0,0,2
LK_5248020,414,51,32,56,155,51,57,12,0,0,0
LK_5248060,242,37,18,47,51,56,19,11,3,0,0
LK_5248065,389,43,50,88,108,47,47,4,2,0,0
LK_5248105,399,48,42,30,126,73,76,3,0,0,1
LK_5248100,317,54,44,49,86,46,35,1,2,0,0
LK_5248005,212,56,35,35,68,11,6,1,0,0,0
LK_5248085,342,22,2,163,126,21,6,1,0,0,1
LK_5248080,316,21,4,212,71,5,2,1,0,0,0
LK_5248120,158,10,5,8,26,63,27,15,1,1,2
LK_5248125,279,16,21,29,75,53,63,18,4,0,0
LK_5251020,148,15,16,20,41,23,21,8,1,3,0
LK_5251045,203,17,21,67,57,26,13,2,0,0,0
LK_5251025,193,11,40,47,42,23,19,6,4,1,0
LK_5251040,211,11,14,59,54,38,24,9,1,0,1
LK_5251015,207,10,8,62,49,43,26,6,2,0,1
LK_5251055,353,33,42,115,83,57,18,2,1,2,0
LK_5251010,157,14,47,38,23,17,15,3,0,0,0
LK_5251005,94,23,10,17,16,18,7,2,1,0,0
LK_5251030,174,8,3,33,72,35,17,5,1,0,0
LK_5251035,126,6,4,72,28,13,3,0,0,0,0
LK_5251050,175,26,30,52,25,28,10,3,1,0,0
LK_5251060,324,27,18,58,142,50,19,6,2,0,2
LK_5303015,161,2,7,37,37,28,27,17,6,0,0
LK_5303030,239,27,26,44,57,46,31,6,2,0,0
LK_5303010,140,4,5,31,27,32,21,15,5,0,0
LK_5303005,575,17,47,99,159,116,87,38,10,2,0
LK_5303050,479,17,37,93,85,108,71,44,19,5,0
LK_5303035,352,10,16,57,85,85,78,16,4,1,0
LK_5303020,201,4,14,52,56,36,27,11,1,0,0
LK_5303045,438,20,29,88,108,96,65,26,3,0,3
LK_5303025,256,8,10,64,71,61,33,7,2,0,0
LK_5303040,338,6,24,78,92,74,49,15,0,0,0
LK_5306080,124,14,12,22,68,8,0,0,0,0,0
LK_5306085,715,177,74,231,218,13,1,0,1,0,0
LK_5306070,263,26,2,31,145,45,14,0,0,0,0
LK_5306110,710,123,13,142,397,31,4,0,0,0,0
LK_5306075,182,32,16,93,31,8,1,1,0,0,0
LK_5306010,427,55,10,76,190,66,22,4,2,2,0
LK_5306050,171,25,6,16,113,10,1,0,0,0,0
LK_5306055,120,34,11,31,23,21,0,0,0,0,0
LK_5306035,333,25,16,69,210,13,0,0,0,0,0
LK_5306115,273,59,29,52,106,24,2,0,1,0,0
LK_5306030,169,44,2,51,28,42,2,0,0,0,0
LK_5306095,512,132,146,119,98,13,3,1,0,0,0
LK_5306090,230,33,68,64,43,10,6,1,2,0,3
LK_5306015,640,81,49,76,312,94,23,3,2,0,0
LK_5306100,447,62,56,121,146,51,7,2,1,0,1
LK_5306060,54,20,1,12,21,0,0,0,0,0,0
LK_5306105,353,33,10,131,132,39,7,1,0,0,0
LK_5306065,402,37,5,40,272,40,7,0,0,1,0
LK_5306045,29,0,0,0,29,0,0,0,0,0,0
LK_5306120,317,44,64,92,86,26,2,0,2,1,0
LK_5306040,128,42,0,13,54,19,0,0,0,0,0
LK_5306025,737,166,43,202,258,52,10,5,1,0,0
LK_5306005,26,25,1,0,0,0,0,0,0,0,0
LK_5306020,1070,228,133,190,373,121,16,4,5,0,0
LK_5309045,147,76,28,28,11,4,0,0,0,0,0
LK_5309040,187,81,17,20,38,22,8,1,0,0,0
LK_5309050,212,32,59,47,43,28,1,2,0,0,0
LK_5309010,261,54,26,46,63,54,16,2,0,0,0
LK_5309005,229,22,18,26,54,60,30,14,5,0,0
LK_5309015,292,11,28,47,83,63,38,14,7,1,0
LK_5309035,270,17,41,67,75,50,18,2,0,0,0
LK_5309020,114,7,6,9,47,31,11,1,2,0,0
LK_5309030,147,3,15,10,41,43,28,6,1,0,0
LK_5309025,291,9,27,49,79,74,34,12,4,2,1
LK_5312045,84,64,10,8,2,0,0,0,0,0,0
LK_5312040,178,65,20,7,86,0,0,0,0,0,0
LK_5312050,48,19,6,3,13,6,1,0,0,0,0
LK_5312010,490,50,33,79,147,95,64,16,6,0,0
LK_5312005,504,36,29,78,153,142,48,13,4,1,0
LK_5312015,248,20,27,36,75,49,27,11,3,0,0
LK_5312035,76,19,1,49,7,0,0,0,0,0,0
LK_5312020,262,20,18,67,120,17,17,3,0,0,0
LK_5312030,231,101,19,17,90,4,0,0,0,0,0
LK_5312025,200,25,29,48,60,31,5,2,0,0,0
LK_5315210,551,17,34,140,190,92,53,17,5,2,1
LK_5315095,546,66,71,239,131,27,9,2,1,0,0
LK_5315090,276,29,53,92,61,30,10,0,1,0,0
LK_5315060,666,64,59,107,191,139,80,19,5,1,1
LK_5315100,630,104,48,104,221,102,40,8,2,0,1
LK_5315115,271,33,67,111,49,8,3,0,0,0,0
LK_5315165,350,27,28,60,106,95,28,3,2,1,0
LK_5315105,693,117,60,201,183,84,32,15,1,0,0
LK_5315160,731,66,55,156,302,94,43,14,0,1,0
LK_5315045,501,69,37,152,164,60,17,1,1,0,0
LK_5315120,441,65,48,117,102,59,29,13,3,0,5
LK_5315040,1642,164,192,525,500,196,48,8,4,2,3
LK_5315125,1018,104,120,282,297,139,43,17,4,6,6
LK_5315145,826,99,75,113,334,92,74,32,6,1,0
LK_5315025,622,37,41,347,150,42,3,1,0,1,0
LK_5315140,808,84,115,241,230,100,23,9,1,3,2
LK_5315020,342,43,58,184,49,7,1,0,0,0,0
LK_5315080,899,72,45,139,275,249,96,17,5,1,0
LK_5315190,566,43,50,158,150,80,47,27,6,2,3
LK_5315085,1040,99,117,316,306,137,47,12,6,0,0
LK_5315180,1285,45,56,192,344,285,218,91,36,12,6
LK_5315200,576,47,85,187,145,73,30,3,5,0,1
LK_5315185,576,51,33,144,189,109,28,14,4,2,2
LK_5315205,446,42,70,112,102,55,36,13,6,5,5
LK_5315110,761,113,102,260,192,70,19,1,2,1,1
LK_5315195,1126,145,125,243,334,163,65,22,7,7,15
LK_5315170,689,47,29,149,253,132,48,21,7,1,2
LK_5315005,76,17,1,4,49,2,2,1,0,0,0
LK_5315070,405,35,71,79,104,79,26,10,1,0,0
LK_5315015,85,31,7,16,29,2,0,0,0,0,0
LK_5315075,519,55,53,169,147,67,19,6,0,1,2
LK_5315135,533,62,85,115,146,84,32,2,4,0,3
LK_5315175,472,64,26,136,114,76,45,7,1,3,0
LK_5315050,96,12,6,12,63,3,0,0,0,0,0
LK_5315065,508,82,77,119,100,76,36,13,3,2,0
LK_5315130,813,72,71,161,267,174,44,14,5,1,4
LK_5315055,176,61,5,67,41,2,0,0,0,0,0
LK_5315035,379,89,61,133,64,22,6,0,1,1,2
LK_5315155,322,74,44,98,87,18,1,0,0,0,0
LK_5315030,515,65,42,98,134,131,38,5,1,1,0
LK_5315150,147,8,35,40,59,2,2,0,0,0,1
LK_5318020,300,25,52,59,76,76,10,2,0,0,0
LK_5318030,1157,144,125,269,371,155,60,15,13,2,3
LK_5318040,376,38,60,85,132,47,8,4,1,0,1
LK_5318035,109,10,8,23,36,31,1,0,0,0,0
LK_5318015,298,34,32,79,90,34,16,7,2,2,2
LK_5318060,385,33,15,37,189,101,7,2,1,0,0
LK_5318010,207,14,24,61,53,47,5,2,0,1,0
LK_5318005,550,37,64,97,157,96,62,25,6,5,1
LK_5318045,948,94,92,165,344,164,57,22,7,0,3
LK_5318050,663,29,87,133,172,130,75,27,9,1,0
LK_5318055,1385,104,97,225,510,267,130,41,7,2,2
LK_5318025,833,95,50,278,297,79,19,10,3,1,1
LK_5321010,270,27,30,50,56,66,30,10,1,0,0
LK_5321035,293,39,37,52,54,69,37,4,1,0,0
LK_5321015,235,16,32,24,55,42,34,27,5,0,0
LK_5321030,338,11,49,54,93,75,37,17,1,0,1
LK_5321090,642,53,40,116,185,125,70,31,12,6,4
LK_5321095,781,50,44,130,184,194,113,46,14,2,4
LK_5321025,285,15,10,32,53,55,64,37,6,9,4
LK_5321060,531,23,38,72,86,109,129,58,12,1,3
LK_5321005,469,33,42,68,90,107,86,31,9,1,2
LK_5321065,1423,51,111,203,326,314,262,116,31,5,4
LK_5321115,173,8,18,36,76,32,1,1,0,0,1
LK_5321040,707,33,65,104,153,183,125,34,8,1,1
LK_5321045,408,12,27,65,110,108,53,24,7,2,0
LK_5321110,773,28,77,182,156,154,126,37,11,1,1
LK_5321105,579,22,34,95,130,139,102,46,10,0,1
LK_5321020,446,73,28,62,67,106,85,17,5,3,0
LK_5321100,850,31,65,128,272,240,84,27,2,0,1
LK_5321085,764,62,39,124,293,172,48,19,5,1,1
LK_5321080,585,39,49,89,247,125,27,6,2,0,1
LK_5321070,262,13,10,47,91,48,38,11,3,0,1
LK_5321075,401,57,41,39,148,82,26,6,1,1,0
LK_5321055,439,17,33,71,95,123,72,25,2,0,1
LK_5321050,279,18,24,30,35,47,62,41,20,0,2
LK_5324010,220,59,24,72,56,9,0,0,0,0,0
LK_5324015,576,61,28,105,223,88,44,16,5,2,4
LK_5324130,706,67,59,220,286,58,12,3,1,0,0
LK_5324115,1283,114,89,187,710,159,21,2,1,0,0
LK_5324135,445,38,33,57,223,60,17,12,5,0,0
LK_5324110,468,89,15,90,220,42,12,0,0,0,0
LK_5324075,880,82,52,207,224,149,74,25,16,30,21
LK_5324070,537,52,43,60,238,86,30,17,5,4,2
LK_5324030,667,111,56,190,235,55,12,5,0,0,3
LK_5324055,285,24,9,14,64,54,53,40,18,7,2
LK_5324035,736,97,49,224,296,53,6,9,1,1,0
LK_5324050,336,54,36,90,111,41,3,1,0,0,0
LK_5324140,385,61,28,90,167,31,7,1,0,0,0
LK_5324125,284,24,14,48,111,50,26,6,2,3,0
LK_5324145,449,34,31,100,198,61,19,4,2,0,0
LK_5324120,606,90,45,123,204,99,39,2,4,0,0
LK_5324085,496,64,57,126,191,49,5,1,3,0,0
LK_5324080,575,133,49,185,188,14,4,1,1,0,0
LK_5324005,769,72,49,112,317,153,52,10,4,0,0
LK_5324105,345,17,19,33,89,93,55,28,7,2,2
LK_5324100,326,55,27,79,144,18,1,0,1,1,0
LK_5324040,604,110,58,162,184,70,17,2,0,0,1
LK_5324065,484,74,28,86,181,66,39,6,2,0,2
LK_5324045,716,58,26,98,423,92,16,2,1,0,0
LK_5324060,164,32,13,23,67,25,2,1,0,0,1
LK_5324020,319,22,9,44,101,85,31,18,6,1,2
LK_5324025,159,127,5,8,17,2,0,0,0,0,0
LK_5324150,483,65,75,127,184,25,5,2,0,0,0
LK_5324155,56,56,0,0,0,0,0,0,0,0,0
LK_5324090,284,14,6,43,82,66,43,14,9,1,6
LK_5324095,340,18,21,53,139,65,27,12,1,3,1
LK_5327180,199,47,22,67,47,14,0,0,1,1,0
LK_5327185,332,59,34,84,127,25,2,0,0,1,0
LK_5327080,625,49,45,107,207,114,74,16,9,2,2
LK_5327100,444,73,36,88,183,52,12,0,0,0,0
LK_5327085,404,117,26,46,179,27,6,1,2,0,0
LK_5327170,140,42,7,9,72,6,1,2,0,1,0
LK_5327115,328,25,63,119,108,12,1,0,0,0,0
LK_5327175,396,219,80,35,54,7,1,0,0,0,0
LK_5327015,105,68,0,0,37,0,0,0,0,0,0
LK_5327035,512,92,46,82,234,52,4,1,0,0,1
LK_5327150,400,52,34,99,134,57,22,1,0,1,0
LK_5327030,481,182,93,78,73,49,6,0,0,0,0
LK_5327155,255,85,26,61,68,13,1,1,0,0,0
LK_5327210,253,78,26,45,80,18,4,1,1,0,0
LK_5327135,513,71,26,112,204,72,20,7,0,1,0
LK_5327055,149,11,20,39,49,21,6,3,0,0,0
LK_5327130,216,39,30,61,68,16,1,0,0,0,1
LK_5327050,283,36,48,73,84,28,10,2,1,1,0
LK_5327090,409,66,136,70,103,23,10,1,0,0,0
LK_5327195,360,100,80,100,71,6,2,1,0,0,0
LK_5327190,268,41,51,67,105,2,2,0,0,0,0
LK_5327160,319,70,37,59,122,26,5,0,0,0,0
LK_5327095,679,84,56,189,225,87,37,1,0,0,0
LK_5327070,353,111,30,89,95,21,6,0,1,0,0
LK_5327105,445,164,118,53,56,49,4,1,0,0,0
LK_5327065,302,117,3,14,146,20,1,0,1,0,0
LK_5327110,520,47,192,143,85,44,9,0,0,0,0
LK_5327060,230,22,8,72,69,39,13,3,3,0,1
LK_5327145,319,12,11,40,57,71,64,40,18,4,2
LK_5327075,585,76,52,145,212,72,18,9,0,0,1
LK_5327140,467,45,22,86,231,67,12,4,0,0,0
LK_5327025,405,221,37,43,92,10,2,0,0,0,0
LK_5327200,442,298,34,45,46,14,4,1,0,0,0
LK_5327165,372,132,115,76,47,1,1,0,0,0,0
LK_5327205,201,42,20,22,100,14,2,1,0,0,0
LK_5327045,581,96,44,141,187,83,20,6,3,1,0
LK_5327125,259,200,58,1,0,0,0,0,0,0,0
LK_5327040,730,126,86,243,164,91,18,2,0,0,0
LK_5327120,421,80,122,11,204,3,0,0,0,0,1
LK_5330010,211,25,20,40,70,43,10,3,0,0,0
LK_5330060,330,55,57,65,68,50,26,7,0,1,1
LK_5330015,74,26,4,8,20,15,0,1,0,0,0
LK_5330035,119,14,21,20,29,22,12,1,0,0,0
LK_5330075,222,23,18,43,59,47,26,4,2,0,0
LK_5330020,192,25,16,37,55,26,18,10,3,2,0
LK_5330030,264,32,28,54,67,55,23,5,0,0,0
LK_5330025,269,124,15,46,66,14,2,1,1,0,0
LK_5330080,250,8,33,48,47,41,54,14,3,1,1
LK_5330065,154,51,49,37,7,5,4,0,1,0,0
LK_5330070,157,22,57,23,54,1,0,0,0,0,0
LK_5330045,127,81,15,9,21,1,0,0,0,0,0
LK_5330055,575,43,65,90,164,126,69,13,4,1,0
LK_5330050,161,58,52,49,1,1,0,0,0,0,0
LK_5330040,612,70,55,153,241,81,11,1,0,0,0
LK_5330005,194,39,35,41,42,21,13,3,0,0,0
LK_5333005,134,5,2,31,94,2,0,0,0,0,0
LK_5333010,444,33,53,90,99,134,28,5,1,1,0
LK_5333015,250,15,74,16,100,40,3,2,0,0,0
LK_5333040,350,48,33,80,151,37,1,0,0,0,0
LK_5333045,456,93,24,13,201,121,2,1,1,0,0
LK_5333025,219,86,6,7,87,33,0,0,0,0,0
LK_5333030,165,41,5,15,83,14,5,1,1,0,0
LK_5333020,334,110,30,26,106,61,1,0,0,0,0
LK_5333035,387,100,39,84,106,51,4,3,0,0,0
LK_5333050,194,21,12,1,109,50,1,0,0,0,0
LK_6103125,96,2,5,20,32,20,10,6,0,0,1
LK_6103005,230,14,17,29,51,53,43,19,3,0,1
LK_6103120,273,10,22,34,28,61,61,47,8,1,1
LK_6103045,175,8,15,43,36,48,20,3,1,0,1
LK_6103085,255,3,21,27,29,69,66,29,10,1,0
LK_6103025,326,12,14,78,52,62,70,30,4,2,2
LK_6103080,524,49,33,71,69,119,118,47,17,1,0
LK_6103020,409,15,35,70,76,100,88,16,7,2,0
LK_6103050,309,5,22,50,34,53,71,59,10,3,2
LK_6103035,239,13,26,23,41,45,57,30,4,0,0
LK_6103055,225,8,11,18,28,56,53,35,13,2,1
LK_6103030,246,24,20,40,37,68,43,8,5,1,0
LK_6103015,280,10,15,23,32,77,86,28,7,2,0
LK_6103155,126,7,7,10,26,43,24,8,1,0,0
LK_6103070,152,4,13,30,25,31,29,13,7,0,0
LK_6103150,185,6,3,25,42,54,24,16,9,4,2
LK_6103075,301,12,29,48,50,53,70,29,7,3,0
LK_6103175,299,21,8,37,28,60,100,35,9,0,1
LK_6103010,314,9,15,43,46,89,78,32,1,1,0
LK_6103135,265,7,28,33,50,74,46,15,10,1,1
LK_6103115,197,2,9,19,20,35,53,37,19,1,2
LK_6103130,161,18,29,25,32,26,17,12,2,0,0
LK_6103095,261,5,34,31,33,62,52,29,13,2,0
LK_6103090,167,4,14,20,33,53,34,9,0,0,0
LK_6103110,235,12,25,39,43,70,33,10,2,0,1
LK_6103170,271,3,13,23,46,52,77,45,7,3,2
LK_6103060,285,13,42,44,35,60,61,21,8,1,0
LK_6103160,183,6,12,18,26,58,49,12,2,0,0
LK_6103105,320,16,30,47,43,62,72,27,18,4,1
LK_6103165,321,17,11,24,70,101,65,26,3,2,2
LK_6103100,407,15,33,71,98,87,75,17,9,1,1
LK_6103065,351,11,35,63,64,91,62,20,5,0,0
LK_6103140,121,7,5,14,20,42,28,3,1,1,0
LK_6103040,170,3,7,19,19,28,56,29,5,3,1
LK_6103145,278,3,11,26,52,90,60,28,6,2,0
LK_6106135,297,9,34,41,54,56,71,23,7,0,2
LK_6106055,264,7,14,50,78,68,35,9,2,0,1
LK_6106130,229,7,14,21,22,60,76,22,5,2,0
LK_6106050,221,14,8,35,53,49,41,18,2,1,0
LK_6106170,196,3,12,31,25,64,37,19,4,0,1
LK_6106265,236,3,17,49,19,74,53,18,3,0,0
LK_6106115,192,6,13,14,32,58,44,21,4,0,0
LK_6106260,212,10,10,26,28,54,59,18,4,0,3
LK_6106175,142,9,14,24,17,24,30,13,10,1,0
LK_6106110,199,10,3,24,17,56,55,24,10,0,0
LK_6106145,383,11,25,37,72,86,82,32,23,10,5
LK_6106075,624,19,40,92,115,195,109,39,12,3,0
LK_6106045,321,6,10,44,48,78,71,41,17,5,1
LK_6106080,205,4,7,28,43,85,23,12,2,1,0
LK_6106035,201,11,9,23,30,57,40,19,9,1,2
LK_6106085,142,0,8,21,33,52,22,5,1,0,0
LK_6106285,283,17,9,24,50,104,63,13,2,0,1
LK_6106310,281,8,18,22,52,81,56,33,7,2,2
LK_6106020,240,6,25,42,38,61,44,18,6,0,0
LK_6106230,214,8,11,15,26,47,59,34,10,3,1
LK_6106140,331,16,5,34,98,116,37,22,1,0,2
LK_6106235,164,9,26,19,19,33,32,17,7,2,0
LK_6106025,212,3,20,23,49,51,31,26,7,2,0
LK_6106215,239,7,19,44,43,67,43,14,2,0,0
LK_6106180,276,15,18,35,30,87,57,22,10,0,2
LK_6106185,215,8,10,31,51,82,24,4,4,1,0
LK_6106210,181,8,14,16,25,50,43,18,4,2,1
LK_6106030,199,5,19,33,44,41,36,17,4,0,0
LK_6106295,172,21,22,12,31,49,29,6,0,1,1
LK_6106100,325,21,28,52,67,96,52,5,2,0,2
LK_6106125,212,15,14,22,29,38,44,36,13,1,0
LK_6106010,230,11,18,37,41,43,46,18,9,5,2
LK_6106105,164,3,8,19,17,47,40,19,4,4,3
LK_6106290,207,8,7,17,16,37,57,47,10,6,2
LK_6106120,338,26,32,46,74,111,42,7,0,0,0
LK_6106060,363,15,34,58,73,85,69,17,9,1,2
LK_6106250,139,1,14,17,18,43,32,9,4,1,0
LK_6106275,323,22,21,33,52,57,90,39,8,1,0
LK_6106160,171,6,13,22,36,59,32,2,0,1,0
LK_6106255,156,4,23,16,40,42,24,6,1,0,0
LK_6106005,394,26,62,65,79,83,57,14,6,2,0
LK_6106165,196,7,13,30,21,40,42,27,13,3,0
LK_6106270,249,12,6,33,28,62,73,28,5,1,1
LK_6106090,278,26,21,35,71,76,32,13,4,0,0
LK_6106015,138,1,3,34,21,27,25,22,5,0,0
LK_6106240,213,9,7,27,33,34,62,32,9,0,0
LK_6106070,423,6,13,54,79,116,101,45,6,2,1
LK_6106280,220,10,10,26,26,60,50,27,8,2,1
LK_6106195,386,35,36,73,93,77,41,21,6,2,2
LK_6106190,211,12,19,30,34,51,39,23,2,1,0
LK_6106095,220,5,47,17,20,19,29,38,40,4,1
LK_6106245,219,8,19,32,38,60,38,18,3,2,1
LK_6106065,379,9,25,59,56,76,84,46,18,5,1
LK_6106220,270,4,17,35,42,61,61,39,9,2,0
LK_6106150,309,23,36,49,42,61,52,25,14,4,3
LK_6106300,161,2,12,15,20,35,43,20,11,3,0
LK_6106225,123,0,7,14,24,42,28,4,3,0,1
LK_6106305,218,9,8,28,44,60,42,19,8,0,0
LK_6106155,254,13,28,37,44,81,34,15,0,0,2
LK_6106040,159,8,6,21,20,45,33,21,5,0,0
LK_6106200,290,29,8,30,62,83,40,21,7,2,8
LK_6106205,195,11,18,21,23,64,35,15,5,2,1
LK_6109060,195,7,27,35,23,49,31,15,5,3,0
LK_6109045,154,4,11,22,22,65,28,2,0,0,0
LK_6109115,220,6,4,16,29,41,55,40,19,7,3
LK_6109120,180,11,14,12,26,29,47,29,8,2,2
LK_6109040,150,5,9,9,9,26,45,36,8,2,1
LK_6109125,251,13,7,25,35,61,49,32,18,7,4
LK_6109080,133,7,0,7,20,47,38,11,1,2,0
LK_6109085,180,6,8,20,26,70,35,14,0,1,0
LK_6109145,208,10,20,24,30,43,38,22,11,6,4
LK_6109025,294,12,15,50,51,85,47,24,9,1,0
LK_6109005,267,5,14,22,36,46,83,50,9,2,0
LK_6109020,240,6,9,28,33,52,62,32,12,3,3
LK_6109100,201,4,5,12,29,39,52,41,16,1,2
LK_6109165,167,11,9,14,34,34,34,12,11,8,0
LK_6109105,289,12,17,19,43,58,80,51,9,0,0
LK_6109065,217,4,19,21,20,34,54,44,12,6,3
LK_6109110,158,9,4,12,11,33,38,34,14,2,1
LK_6109175,206,10,20,14,23,63,46,23,6,1,0
LK_6109095,264,7,9,26,31,61,62,43,18,6,1
LK_6109090,207,11,15,18,34,53,41,18,12,2,3
LK_6109170,152,4,7,12,17,45,44,18,3,2,0
LK_6109135,168,3,9,20,25,39,45,20,5,1,1
LK_6109050,205,6,14,23,22,34,22,38,29,12,5
LK_6109130,192,4,8,32,43,51,32,14,7,1,0
LK_6109055,173,10,1,14,21,41,40,31,9,6,0
LK_6109140,186,7,18,19,30,34,49,21,6,1,1
LK_6109035,202,14,22,23,21,44,35,22,17,2,2
LK_6109155,269,11,11,34,41,49,62,45,13,3,0
LK_6109030,125,9,9,10,14,23,37,18,3,1,1
LK_6109150,292,11,16,40,62,72,71,18,1,0,1
LK_6109070,158,6,11,12,8,42,31,24,12,6,6
LK_6109015,218,4,10,50,35,49,54,13,3,0,0
LK_6109075,213,3,9,18,21,37,67,45,10,1,2
LK_6109010,253,1,4,38,56,59,59,21,13,2,0
LK_6109160,249,6,21,39,42,55,57,20,6,2,1
LK_6112080,275,2,22,27,77,62,52,25,8,0,0
LK_6112085,201,6,4,30,43,55,35,19,7,2,0
LK_6112115,162,3,10,14,30,53,40,11,1,0,0
LK_6112070,155,5,3,16,39,48,26,12,3,1,2
LK_6112015,314,28,40,41,56,78,53,13,4,1,0
LK_6112075,208,7,9,21,44,74,42,8,2,1,0
LK_6112010,179,12,21,17,30,34,37,15,9,3,1
LK_6112135,185,6,6,28,29,58,47,6,3,1,1
LK_6112050,193,7,7,16,24,52,48,31,6,2,0
LK_6112130,259,9,13,39,62,61,58,13,4,0,0
LK_6112055,294,17,13,21,63,107,64,9,0,0,0
LK_6112035,266,5,21,18,31,65,76,38,9,3,0
LK_6112030,427,17,50,60,63,129,75,20,6,5,2
LK_6112095,207,13,14,18,24,40,40,39,11,5,3
LK_6112090,316,15,16,28,39,68,83,48,15,3,1
LK_6112110,218,5,18,26,43,40,53,24,5,4,0
LK_6112100,160,9,16,16,18,44,41,13,3,0,0
LK_6112060,285,15,10,42,56,52,54,34,20,0,2
LK_6112105,148,4,6,17,17,44,33,17,8,1,1
LK_6112065,282,9,15,26,29,70,81,33,17,2,0
LK_6112045,149,6,13,11,26,41,31,18,3,0,0
LK_6112140,195,11,13,21,30,46,45,23,3,2,1
LK_6112120,325,5,22,28,33,60,106,49,18,3,1
LK_6112040,160,2,9,13,23,52,45,14,2,0,0
LK_6112125,211,4,6,18,18,39,54,37,25,8,2
LK_6112025,320,25,23,28,49,68,53,48,17,6,3
